	data_id	Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
329		iL4AMXZWzdY	Aquatic Plant & Hardscape Unboxing from H2O Plants	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Hey everyone and welcome back to another unboxing video! Today we are unboxing some aquatic plants and hardscape items from Justin at H2O Plants. 

I contacted Justin looking for some large pieces of manzanita wood. Unfortunately he didn't have any, but he sent me pics of the spider wood. I liked it a lot, so I proceed to buy it. From that point he asked me if I needed any plants, so I told him what I was looking for and he sent me these things totally free. 

With that said, I did have the full intent to pay for these items. Anyways a special thanks to Justin for the generosity! Although I got the items in this video for free, it is not a sponsored video and I wasn't payed to say anything. 

If you're in the market for some aquatic plants I would definitely recommend H2O plants. These plants came in extremely healthy and the driftwood is great as well. 

H2O Plant Links:
h2oplants.com
twitter.com/h2oplantsinc
facebook.com/h2oplants
youtube.com/h2oplants
instagram.com/h2oplants

The plants in this video are Anubias 'Short & Sharp', Aponogeton boivinianus, Blobitis heudelotii, Cryptocoryne wendtii 'red' and Ludwigia SP. 'red'. Also the wood is Spider Wood and Malaysian Driftwood. 

You can follow me on INSTAGRAM @SerpaDesign for project sneak peaks, updates and more content like this."	17m 19s	1039	2018-01-05T22:51:38Z			16,935	582			49	Playlist: Uploads from SerpaDesign (added 2018-01-05)		true	true	2d	hd	false	rectangular	youtube	public								9	unboxing, aquarium plants, plants, h2o plants, aquarium, aquatic plants, fish tank, new stuff, h2oarmy	0	
330		h4AYIdTH6Nc	Animal Room Tour Dec. 2017 (70+ Animals) - Updates & Sneak Peeks	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to my animal room! I've been keeping exotic animals (amphibians, fish & reptiles) since the age of 6. I'm 25 now, so I've been at it for the better portion of my life. I focus primarily on amphibians and fish, but I also have kept and currently keep some reptiles. A fascination with nature and a desire to bring it indoors, is one of the very few constants of my life. So in short, if you wonder why I keep animals, I do it because it brings me joy.

When you see my collection, realize that it took a long time to amass. I started out keeping American Toads in a 10 gallon aquarium and here we are today. The current line up of animals includes the following 71 critters (if my math is correct):

Amphibians: x1 African Bullfrog, x2 African Clawed Frogs, x1 American Bullfrog and x4 Fire-Bellied Toads

NA Native Fish: x2 Brown Bullhead Catfish, x4 Eastern Dollar Sunfish, x4 Green Sunfish, x1 Longear Sunfish and x2 Pumpkinseed Sunfish

Others: x9 Comet Goldfish, x5 Olive Nerite Snails and x3 Onion Nerite Snails

Reptiles: x1 Blotched Kingsnake and x2 Crested Geckos

Tropical Fish: x1 African Knifefish, x1 Banjo Catfish, x2 Bristolnose Pleco, x1 Common Pleco, x5 Emerald Cory Catfish, x3 Lace Catfish, x4 Pearl Gourami, x8 Silver Dollars, x2 Snakeskin Gourami, x1 Twin Tail Halfmoon Betta and x2 Weather Loaches

Although I have a ton of animals and will surely get more, it's not a numbers game for me. I find joy in keeping animals that I like, while also focusing heavily on naturalistic enclosures and DIY solutions. I strive to create the best possible setups (aesthetically and functionally), while also teaching at the same time. I know that not everyone is loaded and neither am I, so I focus heavily on the DIY aspect of keeping animals. 

If you want to learn how to keep animals in naturalistic enclosures, make cool DIY projects and want quality edutainment (education + entertainment), then you've come to the right place. On this channel I strive to create the most thorough presentations possible and keep the videos entertaining at the same time. With that said, enjoy the latest tour of my animal room! 

Follow me on Instagram @SerpaDesign for project sneak peaks, updates and more content like this.

The Plug:
Need some good quality and cost conscious reptile products? Check out Reptile Edge. They have an assortment of specialty items for reptiles. While there, use the code SERPA17 to save 10% off your entire purchase. You'll get a discount and I receive 5% of the proceeds. https://reptiledge.com/

Looking for some quality aquatic plants? H2O Plants has a great selection of plants and other things aquarium related. From personal experience, H2O Plants has some of the highest quality plants on the web. https://www.h2oplants.com/

Want the best Crested Gecko food around? Then hit up Pangea Reptile. As I said in the video, it's the best bang for your buck and my Geckos love it! http://www.pangeareptile.com/store/ 

Looking for North American Native fish for your aquarium? Check out http://jonahsaquarium.com/"	38m 46s	2326	2017-12-15T00:12:17Z			730,759	9,087			579	Playlist: Uploads from SerpaDesign (added 2017-12-15)		true	true	2d	hd	false	rectangular	youtube	public								12	animal room, reptile room, fish room, zoo, animals, nature, hobbiest, critters, frogs, fish, reptiles, amphibians	0	
331		urFpw43vDI0	Redoing the Native Terrarium from HTT ep. 3	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome back to another terrarium build! Today we are going to revamp the Native Terrarium from How to Terrarium episode 3. I cover some new techniques in this video that I haven't yet shared, such as sterilizing leaf litter, among other things. In regards to leaf litter, I will do a whole video on it at some point, but for now this should give you enough information to work with. 

If you haven't yet seen the original installment of how to make a Native Terrarium, watch this video. https://www.youtube.com/watch?v=s6DnKCnlSxE

For more information on how to make a successful terrarium, please check out my other videos. I have a ton of videos on how to make various type of terrariums, as well as individual videos on specific topics, such as false bottoms.

If you want to see a certain topic that I haven't covered yet, want me to expound upon something I've already covered or have a general question, please leave a comment below and I will comment back as soon as possible. 

You can follow me on Instagram @SerpaDesign for project sneak peaks, updates and more content like this."	26m 15s	1575	2017-12-02T15:49:28Z			235,057	4,003			196	Playlist: Uploads from SerpaDesign (added 2017-12-02)		true		2d	hd	false	rectangular	youtube	public								9	terrarium, native terrarium, temperate, diy, do it yourself, bottle garden, horticulture, local terrarium, redo	0	
332		A4sGjxuoxHc	Jumbo Terrarium  6 MONTH Update & Maintenance	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this terrarium update, we will take the 6 month look at the Jumbo terrarium. Check out the video below to see the original build video. 

https://www.youtube.com/watch?v=O4wF6VE1MIk

Just a recap on the plants that I used for this terrarium:
- Syngonium podophyllum
- Pilea spruceana
- Ficus Pumila Quercifolia (Oak Leaf Creeping Fig)
- Peperomia fraseri
- Selaginella uncinata
- Java Moss

There are videos and playlists on my channel dedicated to building successful terrariums. Be sure to check them out and subscribe to see content just like this. Leave a comment if you have any questions not addressed in this video. 

You can follow me on Instagram @SerpaDesign for project sneak peaks, updates and more content like this."	21m 2s	1262	2017-11-26T00:27:56Z			133,142	2,289			122	Playlist: Uploads from SerpaDesign (added 2017-11-26)		true	true	2d	hd	false	rectangular	youtube	public								10	terrarium, terrarium update, closed terrarium, eternal terrarium, bottle garden, diy, do it yourself, horticulture, nature, make a terrarium	0	
333		7NUppUD_6CA	Native & Cactus Terrarium 1 Year Updates	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I'm not too upset that these terrariums failed, but I didn't want to let anyone down. That's because what happened was largely, if not all, my fault. Also I know that many of you were looking forward to these updates. So in a way I feel like I failed my subscribers and not myself, especially given the nature of what happened. 

I can assure you that this won't be a common theme here on SerpaDesign and I will also say that all of my other terrariums are doing well. You can expect to see updates on most of those in the near future. I guess this also gives me an excuse to put out more terrarium videos. On a side note, I hear the cries for more terrarium videos! Don't worry I've got a lot of new stuff on the horizon that you're going to love. 

Anyways, the Native Terrarium is somewhat my fault because I could have removed the worms. However I anticipated this, so I just let it be. Plus in some way I enjoy seeing them ""clown around"" in there. I suppose I also wanted an excuse to give it a facelift, so I just let it be. 

The Cactus Terrarium on the other hand is totally my fault. It started out with not getting enough water and then loss of interest on my part, due to various factors. As I said in the video, I am confident in this method for cactus terrariums (I have others that are still doing very well that you haven't seen) it simply came down to user error(s). 

I don't want you to be deterred from making either of these types of terrariums for yourself using my tutorials. I guarantee that the methods I have shown for either terrarium will work. Just take the advice I gave in the video for a more successful build. 

You can follow me on INSTAGRAM @SerpaDesign for project sneak peaks, updates and more content like this."	9m 36s	576	2017-11-15T22:29:51Z			104,876	3,336			252	Playlist: Uploads from SerpaDesign (added 2017-11-15)		true	true	2d	hd	false	rectangular	youtube	public								10	terrarium, update, native terrarium, cactus terrarium, horticulture, nature, naturalisitc, bottle terrarium, closed terrarium, serpadesign	0	
334		cOb4uLQz-Dk	DIY Concrete & Foam Background	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this demonstration I show you how to make a foam and concrete rocks background. This is a simple background to make and it's pretty cheap as well. However you won't be able to get the most realistic looking background with this method. This type of background is also quite versatile. It can be used in a vivarium or aquarium to name a few. Additionally these same principles can be used to make various decorations if applied correctly. You can use your imagination for that or I can show it in the future, but I'm only covering how to make a background in this video. 

This is a tried and true background method. I'm not sure who pioneered the idea, but people have been doing this for a really long time. The way that I create it in this video has worked well for me, but there are many ways to pull off a similar look. 

If you are looking to create a more realistic looking background, check out this video that I posted a few months back: https://www.youtube.com/edit?o=U&video_id=bnliXuYzlbg

You can follow me on INSTAGRAM @SerpaDesign for project sneak peaks, updates and more content like this."	15m 28s	928	2017-11-12T19:39:17Z			548,989	7,936			214	Playlist: Uploads from SerpaDesign (added 2017-11-12)		true	true	2d	hd	false	rectangular	youtube	public								10	concrete background, aquarium background, vivarium background, diy, do it yourself, foam, styrofoam, concrete, 3d background, serpagdesign	0	
335		osgqS_9eFXI	Aquatic Plant Unboxing from H2O Plants w/ Rare Plant	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Hey everyone and welcome back to another unboxing video! Today we are unboxing some aquatic plants from Justin at H2O Plants. This is not a sponsored video and I wasn't payed to say anything. This is all real talk my friends! 

Anyways the plants in this video are mostly for my Betta's tank. I have been gut loading it with plants as of late and got an awesome set of plants in this unboxing. Go check out my Instagram @SerpaDesign for some updates on his new look before they are posted here on my channel.

If you're in the market for some aquatic plants I would definitely recommend H2O plants. These plants came in extremely healthy and with underwater growth, which is always a plus. They've been in my tank for a week now and there has been some good growth and very little acclimation die off.

H2O Plant Links:
h2oplants.com
twitter.com/h2oplantsinc
facebook.com/h2oplants
youtube.com/h2oplants
instagram.com/h2oplants

The plants in this video are Anubia nana 'petite', Cryptocoryne wendtii 'red', Ludwigia SP 'red', Banana Plant and Queen Moss.

BTW  Queen Moss is from Central America and is a true water moss. The rare moss is fast grows similarly to Java Moss, but has more ""appendage-like"" growth. I wasn't sure during the unboxing, but I can confirm that it's not a type of Java Moss. 

You can follow me on INSTAGRAM @SerpaDesign for project sneak peaks, updates and more content like this."	17m 25s	1045	2017-11-03T21:01:58Z			13,937	550			29	Playlist: Uploads from SerpaDesign (added 2017-11-03)		true	true	2d	hd	false	rectangular	youtube	public								9	plant, aquatic plant, h2o plants, h2o army, plants, planted aquarium, aquarium, fish tank, rare plant	0	
336		RECezdsTYVw	Unboxing Some More North American NATIVE FISH!	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to another unboxing of some native fish! Today's fish came from zimmermansfish.com. These fish came in healthy and were a good buy for the price, so I would recommend this seller. Also the fish from the other unboxing came from jonahsaquarium.com.

All of these native fish will go into my 90 gallon aquarium, with my sub-adult Green Sunfish, at some point in the near future. We will do a really cool setup for them in the near future, so stay tuned for that. More aquarium videos coming in the near future as well. 

As always I thank you for watching and I hope you enjoyed the video. You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this."	13m 34s	814	2017-10-28T17:04:33Z			21,878	767			92	Playlist: Uploads from SerpaDesign (added 2017-10-28)		true	true	2d	hd	false	rectangular	youtube	public								13	unboxing, native fish, fish, aquarium, fish tank, sun fish, catfish, bullhead, new fish, cool water, cold water, freshwater, North American	0	
337		CNtyfjU5ZRE	DIY Plywood Enclosure & Kingsnake Setup (Behind the Build)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to Behind the Build. This is a new video that I will feature at the end of every extended project. In this video we will go behind the scenes on the DIY Plywood Reptile Enclosure and the naturalistic setup for my Kingsnake Whodini that you saw the past few weeks. 

If you haven't been following these projects, then I recommend watching the below videos first so that you are up to speed. 

DIY Plywood Reptile Enclosure: https://www.youtube.com/watch?v=4CJwisimp5o

Naturalistic Kingnsake Setup: https://www.youtube.com/watch?v=Vt9ckRNuccI

If you liked this video, then stay tuned for more naturalistic builds and more Behind the Build videos. 

You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this."	23m 43s	1423	2017-10-22T14:16:55Z			33,577	1,047			93	Playlist: Uploads from SerpaDesign (added 2017-10-22)		true	true	2d	hd	false	rectangular	youtube	public								13	DIY, do it youself, snake, kingsnake, reptile, plywood, tank, enclosure, terrarium, vivarium, naturalisitc, live planted, planted	0	
338		Vt9ckRNuccI	Setting up a Naturalistic Kingsnake Enclosure	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this video I set up the 190 gallon (48x24x38”) plywood tank from the DIY build. If you haven't seen that video, check out the link below. 

DIY Plywood Reptile Enclosure (Large Version)
https://www.youtube.com/watch?v=4CJwisimp5o 

When creating this setup I really wanted to keep it functional, while also striving to create a natural aesthetic. That said I used a combination of live plants, common reptile supplies and ingenuity to create something which does exactly that. With all of this in mind there were some serious limitations at hand, most of which are discussed in the video itself. 

I'm sure I will get comments about it, so I will make a brief mention on bioactivity. Typically when we think natural, we think bioactive. In my opinion bioactivity is not the best option for a 6.5 foot long snake. Not to say that it can't be done, but it's just not as advantageous for an animal of this size. So if you're disappointed that I didn't set this up as a bioactive enclosure, I will discuss more about that in the “Behind the Build” for this set of videos.

A final note that I will leave off on is that if you are new to reptiles and want to get a Kingsnake (my personal recommendation) you DO NOT need to make a set up this elaborate. Sure it looks nice and provides all of the necessary requirements for the well being of the snake, but it's simply over the top. I have kept Dean for over 10 years in setups with fake plants, common supplies, etc. and he never acted strange due to the lack of natural elements. If you want to do something like this, by all means do it. Just know that it's really not necessary unless you want something nice to look at other than the snake. 

As stated above, I will upload a final video about this build shortly. There's a lot that I didn't discuss in the DIY build and this setup video that dictated a lot of went down. Anyways enjoy the video!

You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this."	19m 26s	1166	2017-10-12T21:16:29Z			909,978	15,991			476	Playlist: Uploads from SerpaDesign (added 2017-10-12)		true	true	2d	hd	false	rectangular	youtube	public								14	snake, kingsnake, reptile, herp, natural, naturalistic, live plants, planted, DIY, do it yourself, custom, enclosure, tank, setup	0	
339		4CJwisimp5o	DIY Plywood Reptile Enclosure (Large Version)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Have you ever wanted to make a large plywood enclosure for your amphibian or reptile? Well this demonstration shows you how I built a really cool plywood enclosure for my 10 year old Kingsnake Whodini. You could modify this design for smaller enclosures as well (I will show that in a different video). 

This tank could be used for an array of different environments such as tropical, desert or semi-aquatic environments to name a few. Additionally this type of enclosure is suitable for various animals because of how it's made. Also modifications can be easily implemented to create something that fits your animal's specific requirements.

I know this video is long, but I really wanted to show the project in its entirety. I also wanted to show as much of this process as I possibly could. 

As stated in the intro this is a project that was conceived about 3 years ago. I started working on it nearly 3 months ago and it is finally complete. Enjoy! 

If you want to see an abridged version of this build, follow the link: https://youtu.be/lbbhz2XtX34

If you have any questions let me know in the comments and I will do my best to get back to you. 

You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this."	39m 29s	2369	2017-10-02T22:14:49Z			869,968	12,156			745	Playlist: Uploads from SerpaDesign (added 2017-10-03)		true	true	2d	hd	false	rectangular	youtube	public								18	diy, do it yourself, plywood, vivarium, terrarium, reptile, cage, enclosure, large, setup, wood, wooden, build, custom, amphibian, paludarium, wood working, carpentry	0	
340		g_9DJomb23I	9 NEW FISH - Cool & Unique Fish Unboxing!	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Cool for reasons to be seen and Unique because these fish aren't commonly kept in the aquarium hobby at large. I want to highlight how neat these fish (for those who don't already know) and eventually show how to make a nice setup for them as well. 

I failed to mention in the video where I got these fish. That said, I ordered them from jonahsaquarium.com - I would highly recommend this site. The customer service was pretty good and obviously the fish came in nice and healthy. If you looking for some nice native fish, Jonah's Aquarium is an excellent resource to do so. 

You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this.

Photo Credits: 
Lepomis megalotis photo courtesy of OakleyOriginals:
https://www.flickr.com/photos/oakleyoriginals/14474643662

Lepomis gibbosus photo Courtesy of Cephas: 
https://commons.wikimedia.org/wiki/File:Lepomis_gibbosus_PAQ.jpg"	22m 57s	1377	2017-09-24T19:00:16Z			87,748	1,951			175	Playlist: Uploads from SerpaDesign (added 2017-09-24)		true	true	2d	hd	false	rectangular	youtube	public								11	unboxing, fish, live fish, native, cold water, new, additions, sunfish, North American, aquarium, fish tank	0	
341		-YQLvrT_Hw4	Big Item Unboxing for Reptile Enclosure	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to my first unboxing video! As stated I think these videos are a great way to show you where I get items. From now on I sporadically post videos like this when I get new items worth sharing. 

You can get cork bark tubes of this size, smaller or larger from Josh's Frogs. However they aren't sold directly on their site. Use the email info@joshsfrogs.com and tell them what you are looking for. They will quote you beforehand, so there's no commitment. I  reiterate that I don't have any affiliation with them. Over the years I have got a lot of items from them and they are definitely reputable. Also see: joshsfrogs.com

You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this."	9m 35s	575	2017-09-16T11:58:55Z			12,982	592			48	Playlist: Uploads from SerpaDesign (added 2017-09-16)		true	true	2d	hd	false	rectangular	youtube	public								11	unboxing, new stuff, reptile supplies, reptile haul, big stuff, kingsnake, king snake, cork bark, cork tube, driftwood, hardscape	0	
342		bN_pT2664i0	How to Make a Terrarium Without An Opening	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I gather containers any time I see them. I don't look for them, I simple get them opportunistically. The Flower Aquarium in this video was no exception. I found it at a thrift store several years ago with the intent to eventually turn it into a terrarium.

I didn't want to just make any or terrarium though, this one had to be special. With that in mind I wanted to make a terrarium that appears as though it doesn't have an opening, a ""No-Opening"" Terrarium if you will.

So after a lot of trouble shooting and experimentation I finally came up with the solution presented in the video. You DO NOT need a Flower Aquarium to do this. A lot of jars and other similar containers could work just as well. 

If you pull this off and I bet you can, you will have people wondering how you did it! I had several people look at my finished terrarium and no one could figure it out. 

This terrarium design is a SerpaDesign original. So if you see it elsewhere, remember that you saw it here first. 

You can follow me on Instagram @serpadesign for project sneak peaks, updates and more content like this."	33m 12s	1992	2017-09-11T00:55:59Z			1,095,031	20,830			802	Playlist: Uploads from SerpaDesign (added 2017-09-11)		true	true	2d	hd	false	rectangular	youtube	public								14	terrarium, closed terrarium, nature, naturalistic, natural, DIY, do it yourself, how to, learn, no opening, bottle garden, nature design, serpadesign, Tanner Serpa	0	
343		a1R2QkWYKt8	Closed Tropical Terrarium 1 YEAR UPDATE!	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I get a lot of people commenting ""how is this terrarium doing today"" or ""is this terrarium still around."" To be brief, yes it is and it is doing excellent! Watch the video for more details. 

Also if you haven't seen How to Terrarium episode 2, you can check it out right here: https://www.youtube.com/watch?v=d8AbbNnkS90

I also mentioned the video about the false bottoms, that too can be seen right here: https://www.youtube.com/watch?v=slDOiWyKWu0

As always thanks for watching and you can follow me @serpadesign on Instragram."	27m 34s	1654	2017-09-02T21:54:35Z			620,585	7,620			526	Playlist: Uploads from SerpaDesign (added 2017-09-02)		true	true	2d	hd	false	rectangular	youtube	public								14	terrarium, how to terrarium, update, progress, 1 year, growth, plants, horticulture, bottle garden, closed terrarium, diy, do it yourself, nature, natural	0	
344		RXhBT9X1LXY	HUGE Animal Room Expansion part 1	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Off and on since about November of 2016 I have been working on expanding my current animal room. I don't have a lot of space, but I make do with what I have. I think that optimizing your space is key if you are trying to keep a decent amount of exotic animals. 

In the past few weeks I have been really cracking down on getting this space ready for a few new larger tanks. Check out my progress thus far in this video.

You can also follow me @serpadesign on Instagram for additional content."	32m 16s	1936	2017-08-26T21:55:20Z			133,755	1,297			144	Playlist: Uploads from SerpaDesign (added 2017-08-26)		true	true	2d	hd	false	rectangular	youtube	public								18	animal room, reptile room, fish room, reptiles, fish, amphibians, expansion, new, diy, do it yourself, vivariums, aquariums, terrariums, fish tanks, plants, animals, mini zoo, zootopia	0	
345		kpfZfyUBQi0	Making a Florence Flask Mossarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"This brief demonstration explains how I took a look-alike Florence Flask and turned it into a nice Mossarium. A mossarium is simply a terrarium that houses only moss. 

For additional content follow me @serpadesign on Instagram."	11m 31s	691	2017-08-05T18:11:48Z			67,945	2,876			173	Playlist: Uploads from SerpaDesign (added 2017-08-05)		true	true	2d	hd	false	rectangular	youtube	public								12	moss, mossarium, plants, natural, naturalistic, terrarium, closed terrarium, green, horticulture, how to, diy, do it yourself	0	
346		RET_E4unIUE	BIG Channel Updates! & WHERE Have I Been? - Vlog #4	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I know, I've been MIA for the past few weeks! D: Sorry about that, but stuff happens. In this vlog I will discuss where I've been and what the heck I've been doing. You will also get a little sneak peak at a few of the projects I'm currently working on. This is all part of a larger expansion project that's been in the works since at February. Finally it's all really starting to come together. As you can see, even in my absence I have been keeping nice and busy! 

If you liked this video, then please give it a thumbs up and stay tuned for more vlogs and my regular content of course! Also, if you like any of the future projects that I mentioned, then please subscribe (if you haven't already). Also if you have any project ideas, let me know below. Up vote any ideas that you like to avoid duplicates.

You can also follow me on Instagram @serpadesign for more content and additional project update, not available here on YouTube."	18m 58s	1138	2017-07-24T10:52:49Z			11,926	647			114	Playlist: Uploads from SerpaDesign (added 2017-07-24)		true	true	2d	hd	false	rectangular	youtube	public								7	fish room, reptile room, channel update, project update, update, updates, vlog	0	
347		slDOiWyKWu0	All About Terrarium False Bottoms (Purpose & Methods)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"The False Bottom (aka Drainage Layer or Riparian Layer) is arguably one of the most important aspects of a terrarium. This layer is the foundation of your terrarium. Strong foundations lead to strong results and weak foundations lead to weak results. 

That said, you typically see me use the Mesh Barrier False Bottom (w/ Window Screen Mesh). From personal experience I have found it to be one of, if not the best method. However, you DO NOT have to use this method. I understand that a lot of you don't have access to the materials that I use or want to try alternatives. 

This video expounds upon the methods that I have found to be the most successful. If you are resourceful you can alter these methods to you specific needs or limitations. As long as the principals and techniques are understood, then you are golden. Not only will your terrarium have a strong foundation, but you will as well! :)

Keep in mind that there are pros and cons to every single method. So whichever False Bottom you choose to make is totally up to you.

If you have any questions or topic you'd like me to cover in the future, let me know in the comments section below. If you liked this video, please give it a big thumbs up! 

You can also follow me @serpadesign on Instagram for more content like this."	15m 6s	906	2017-07-21T00:36:43Z			267,278	9,987			349	Playlist: Uploads from SerpaDesign (added 2017-07-21)		true	true	2d	hd	false	rectangular	youtube	public								13	terrarium, how to, diy, do it yourself, false bottom, drainage layer, riparian layer, foundation, bottle garden, horticulture, nature, closed terrarium, cactus terrarium	0	
348		76gjZAvIIy8	I Ran Out of Room For Terrariums! - Vlog #3	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I officially ran out of room for terrariums! So in order to continue making terrariums I had to make an in-window shelf. This vlog goes over how I did it. 

If you liked this video give it a thumbs up and stay tuned for more vlogs and my regular content of course! I'm also on Instagram @serpadesign"	19m 22s	1162	2017-06-24T19:11:23Z			15,451	880			93	Playlist: Uploads from SerpaDesign (added 2017-06-24)		true	true	2d	hd	false	rectangular	youtube	public								12	terrariums, terrarium shelf, window shelf, collection, nature, plants, horticulture, build, diy, do it yourself, vlog, Tanner Serpa	0	
349		CleZGsQGIOI	How to Propagate Your Own Moss	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"So you want to know how to propagate your own moss for use in a terrarium or vivarium? Well this video should give you a good foundation to build off of.

This was by far one of the most requested videos by all of you. I apologize for it taking so long, but I wanted to wait till it got warmer out to do this demonstration. 

If there are other topics you'd like me to cover, definitely let me know!

I'm also on Instagram @serpadesign"	10m 28s	628	2017-06-18T18:37:48Z			2,970,610	66,235			1,812	Playlist: Uploads from SerpaDesign (added 2017-06-18)		true	true	2d	hd	false	rectangular	youtube	public								12	moss, grow moss, how to, diy, do it yourself, propagate, cultivate, plants, horticulture, nature, terrarium, vivarium	0	
350		QP6eCND84w0	Aquarium to 10 Gallon Vertical Vivarium	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome back to another vivarium build! I can't say this is my favorite viv, but it looks much different than some of the others I've made over the years. This setup came with a lot of obstacles, but that allowed me to demonstrate new techniques that I haven’t shown yet. Of course you get a little update on the other two vivs from the conversion series as well, which are doing great. 

CAUTION: If you ever end up using super glue, make sure that it is completely dry and that all of the fumes have dissipated before adding any inhabitants. If you follow the rule of not adding the inhabitants for awhile, you should be in good shape. 

Below are some helpful links of things that I mentioned in this video:

10 Gallon Aquarium to Vivarium Conversion Playlist
https://www.youtube.com/watch?v=iCnMiLnc_1g&list=PLGPT1t4CqpfieoohuiuDh5oVJUJSwt2Nz

False Bottom Techniques
- Egg Crate False Bottom https://www.youtube.com/watch?v=tETyqgG6gQQ
- Leca False Bottom https://www.youtube.com/watch?v=NqT9TLfD6u0

Naturalistic Background Tutorials
- Expanding Foam BG https://www.youtube.com/watch?v=svEB0eTe5Cg
- Coco Fiber Liner BG https://www.youtube.com/watch?v=xIxlwAjbKfU
- Realistic Concrete BG https://www.youtube.com/watch?v=bnliXuYzlbg

All About Springtails 
https://www.youtube.com/watch?v=c7UgKFtSjD0

I think that's enough links for now! You can check out my channel for additional content or leave a comment on a topic you want me to cover or if you have any questions. I only answer questions 1-2 times a week, but I try to answer every comment. 

You can also follow me on Instagram @serpadesign"	14m 13s	853	2017-06-05T10:28:02Z			639,478	10,802			514	Playlist: Uploads from SerpaDesign (added 2017-06-05)		true	true	2d	hd	false	rectangular	youtube	public								12	vivarium, terrarium, naturalistic, bioactive, natural, reptile, amphibian, tropical, custom, diy, do it youself, aquarium conversion	0	
351		nlHCAlVrSVk	Prepping My Animal Room For Vacation – Vlog #1	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I need a vacation... like for real! I haven't taken time off in almost 3 years. I have also been working non-stop on various things related to this channel (videos, the new website, projects, etc.) for almost a year now. It's a grind, but that's how I like my life. I suppose the added 49.5k subs is my badge of honor for the past 9 months. Much love to you my subscribers - I wouldn't do this without your continued support and motivation! 

However, some time away will help me recalibrate my vision. As I keep saying this is all very much in it's infancy and I think you will understand what I mean by that in the coming months. 

Anyway in my first vlog I show you what goes into preparing my animal room for my departure. It's a lot of work on my end, but it's a responsibility that I willingly accepted. Check it out!

You can also follow me on Instagram @serpadesign for project sneak peeks and additional content."	40m 58s	2458	2017-06-01T02:56:51Z			334,270	2,875			350	Playlist: Uploads from SerpaDesign (added 2017-06-01)		true	true	2d	hd	false	rectangular	youtube	public								11	vacation preparation, animal room, reptile room, fish room, pets, animals, animal care, vlog, serpadesign, tanner serpa, nature	0	
